match_id,team,FG,FGA,FGp,3P,3PA,3Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
435,BRK,38,86,0.442,13,35,0.371,12,16,0.750,7,39,46,22,6,6,26,15,101
435,GSW,47,104,0.452,12,37,0.324,11,14,0.786,11,40,51,29,19,7,12,19,117
436,BOS,38,92,0.413,10,39,0.256,23,27,0.852,9,35,44,19,10,2,10,27,109
436,IND,35,82,0.427,7,23,0.304,25,29,0.862,8,42,50,20,5,3,19,21,102
437,LAC,39,83,0.470,11,28,0.393,17,22,0.773,6,34,40,18,8,6,12,22,106
437,SAS,37,92,0.402,6,19,0.316,21,25,0.840,18,37,55,19,8,7,12,23,101
438,LAL,40,90,0.444,14,38,0.368,13,15,0.867,9,31,40,18,7,2,13,14,107
438,MIA,45,84,0.536,11,22,0.500,14,21,0.667,10,37,47,25,7,6,12,15,115
439,NYK,41,96,0.427,9,20,0.450,15,17,0.882,18,34,52,26,9,9,15,18,106
439,ORL,39,90,0.433,5,27,0.185,12,16,0.750,10,31,41,21,7,7,16,14,95
440,BOS,41,93,0.441,9,28,0.321,21,26,0.808,10,29,39,29,8,2,12,29,112
440,OKC,41,80,0.512,11,26,0.423,24,36,0.667,10,34,44,27,5,6,13,21,117
441,CHI,38,96,0.396,7,22,0.318,8,10,0.800,17,35,52,20,5,6,9,20,91
441,CHO,37,84,0.440,5,18,0.278,24,28,0.857,12,36,48,25,6,13,10,8,103
442,BRK,38,85,0.447,8,30,0.267,15,18,0.833,7,37,44,22,6,7,19,22,99
442,CLE,45,99,0.455,8,35,0.229,21,24,0.875,11,40,51,28,12,4,11,20,119
443,ATL,37,86,0.430,8,25,0.320,27,33,0.818,9,31,40,26,10,4,8,25,109
443,DEN,37,78,0.474,8,25,0.320,26,35,0.743,7,39,46,27,3,7,15,29,108
444,DET,43,85,0.506,10,29,0.345,17,28,0.607,5,31,36,22,12,3,13,22,113
444,GSW,43,77,0.558,11,27,0.407,22,24,0.917,4,37,41,35,9,2,22,21,119
445,DAL,37,87,0.425,7,29,0.241,9,15,0.600,14,28,42,21,13,4,12,14,90
445,LAC,34,74,0.459,13,29,0.448,7,11,0.636,6,35,41,17,9,4,20,16,88
446,HOU,38,89,0.427,20,52,0.385,13,15,0.867,10,30,40,27,5,3,13,22,109
446,MEM,41,81,0.506,13,25,0.520,20,25,0.800,9,29,38,23,8,3,10,16,115
447,MIL,45,80,0.562,9,25,0.360,24,27,0.889,8,33,41,29,8,6,11,16,123
447,WAS,37,79,0.468,7,24,0.292,15,18,0.833,5,25,30,24,2,2,14,21,96
448,MIN,36,79,0.456,12,32,0.375,21,26,0.808,12,30,42,18,5,4,12,21,105
448,SAC,42,80,0.525,15,29,0.517,10,14,0.714,6,28,34,27,7,3,11,23,109
449,MIA,36,87,0.414,8,20,0.400,7,13,0.538,11,48,59,19,4,4,14,20,87
449,NOP,33,89,0.371,11,28,0.393,14,21,0.667,11,40,51,17,9,7,9,20,91
450,LAL,31,87,0.356,8,23,0.348,20,24,0.833,12,34,46,16,8,6,16,14,90
450,ORL,45,89,0.506,11,27,0.407,8,14,0.571,7,40,47,25,10,11,14,20,109
451,PHI,42,83,0.506,13,31,0.419,19,22,0.864,8,20,28,23,7,6,19,31,116
451,PHO,42,79,0.532,12,26,0.462,27,37,0.730,11,32,43,25,7,6,20,24,123
452,POR,35,79,0.443,12,30,0.400,8,16,0.500,10,23,33,21,8,2,15,19,90
452,SAS,39,78,0.500,12,20,0.600,20,21,0.952,13,32,45,19,9,3,12,17,110
453,TOR,43,81,0.531,8,21,0.381,10,15,0.667,5,31,36,12,12,4,10,19,104
453,UTA,35,79,0.443,10,27,0.370,18,21,0.857,9,31,40,21,7,2,16,16,98
454,CLE,37,95,0.389,12,35,0.343,23,32,0.719,18,26,44,20,14,2,12,19,109
454,GSW,37,77,0.481,9,30,0.300,25,29,0.862,5,37,42,25,8,4,19,24,108
455,LAC,37,85,0.435,10,29,0.345,18,22,0.818,10,32,42,24,9,5,15,20,102
455,LAL,40,84,0.476,8,25,0.320,23,30,0.767,13,35,48,18,7,3,13,21,111
456,BOS,45,93,0.484,14,36,0.389,15,20,0.750,12,27,39,25,10,2,5,20,119
456,NYK,41,87,0.471,8,23,0.348,24,27,0.889,17,32,49,11,5,6,17,23,114
457,MIN,39,83,0.470,4,12,0.333,18,23,0.783,11,25,36,19,11,2,12,21,100
457,OKC,42,82,0.512,8,24,0.333,20,24,0.833,9,33,42,26,8,4,15,24,112
458,CHI,39,86,0.453,7,18,0.389,15,20,0.750,14,24,38,20,9,1,14,19,100
458,SAS,48,85,0.565,9,18,0.500,14,19,0.737,11,32,43,30,7,3,13,19,119
459,BRK,40,75,0.533,15,31,0.484,25,31,0.806,4,35,39,26,4,8,15,21,120
459,CHO,44,94,0.468,8,26,0.308,22,25,0.880,12,32,44,23,11,3,11,24,118
460,CHI,32,83,0.386,6,25,0.240,20,28,0.714,16,32,48,17,10,3,13,15,90
460,IND,34,81,0.420,9,25,0.360,8,10,0.800,9,31,40,26,5,5,16,21,85
461,CLE,30,79,0.380,11,28,0.393,19,23,0.826,10,37,47,19,8,3,21,23,90
461,DET,41,92,0.446,16,28,0.571,8,15,0.533,10,35,45,25,12,4,12,19,106
462,HOU,46,92,0.500,15,43,0.349,24,30,0.800,10,37,47,28,11,4,20,22,131
462,PHO,43,101,0.426,7,30,0.233,22,27,0.815,16,37,53,17,14,6,17,25,115
463,DEN,36,82,0.439,11,31,0.355,23,28,0.821,11,40,51,22,10,1,14,18,106
463,LAC,39,84,0.464,9,25,0.360,15,20,0.750,4,34,38,22,6,6,11,19,102
464,ATL,35,83,0.422,8,32,0.250,12,17,0.706,17,29,46,20,8,7,19,19,90
464,MIN,37,82,0.451,15,31,0.484,15,18,0.833,11,29,40,26,11,3,14,19,104
465,DAL,37,75,0.493,13,32,0.406,17,22,0.773,4,28,32,27,4,1,10,22,104
465,NOP,37,70,0.529,12,25,0.480,25,30,0.833,5,36,41,24,6,3,10,19,111
466,MEM,35,76,0.461,10,25,0.400,22,28,0.786,3,32,35,17,7,4,6,19,102
466,ORL,44,86,0.512,13,26,0.500,11,16,0.688,8,35,43,23,5,3,9,21,112
467,POR,35,83,0.422,8,23,0.348,13,18,0.722,11,43,54,22,8,4,18,22,91
467,TOR,32,95,0.337,12,34,0.353,19,24,0.792,14,38,52,17,11,4,12,12,95
468,PHI,39,79,0.494,9,25,0.360,13,18,0.722,8,30,38,20,13,5,22,23,100
468,SAC,39,87,0.448,7,25,0.280,17,21,0.810,13,29,42,24,11,4,19,19,102
469,MIL,40,87,0.460,6,20,0.300,16,23,0.696,12,30,42,27,8,2,13,19,102
469,WAS,40,79,0.506,12,29,0.414,15,20,0.750,7,33,40,29,7,6,16,16,107
470,BOS,41,85,0.482,12,31,0.387,19,21,0.905,14,33,47,30,6,7,17,24,113
470,MEM,37,88,0.420,9,30,0.300,20,29,0.690,13,24,37,22,14,5,11,18,103
471,DAL,36,87,0.414,15,38,0.395,20,25,0.800,12,26,38,22,6,5,9,18,107
471,HOU,41,78,0.526,17,32,0.531,24,28,0.857,10,37,47,23,7,5,16,22,123
472,LAL,39,83,0.470,4,16,0.250,18,22,0.818,15,25,40,19,8,3,14,21,100
472,UTA,38,75,0.507,9,26,0.346,17,24,0.708,14,25,39,19,6,4,19,18,102
473,MIA,36,82,0.439,7,22,0.318,15,21,0.714,9,23,32,14,10,4,12,23,94
473,OKC,42,82,0.512,5,19,0.263,17,25,0.680,14,32,46,21,3,4,17,21,106
474,ATL,37,101,0.366,7,27,0.259,21,27,0.778,17,38,55,19,8,3,13,19,102
474,NYK,35,93,0.376,7,27,0.259,21,26,0.808,14,41,55,20,8,7,17,23,98
475,BRK,37,86,0.430,13,32,0.406,12,16,0.750,9,28,37,21,9,6,14,22,99
475,CHI,35,88,0.398,3,13,0.231,28,29,0.966,17,37,54,20,8,8,18,17,101
476,DEN,42,81,0.519,10,28,0.357,11,14,0.786,8,30,38,29,6,4,15,17,105
476,MIN,42,94,0.447,7,25,0.280,12,17,0.706,16,27,43,29,8,3,8,15,103
477,DET,39,88,0.443,6,24,0.250,10,16,0.625,11,33,44,28,4,1,10,12,94
477,MIL,48,84,0.571,11,22,0.500,12,16,0.750,3,35,38,36,8,5,7,14,119
478,GSW,46,81,0.568,14,23,0.609,15,18,0.833,9,42,51,33,4,9,20,16,121
478,TOR,40,103,0.388,13,35,0.371,18,22,0.818,19,26,45,24,13,6,7,18,111
479,LAC,37,94,0.394,11,37,0.297,13,18,0.722,16,42,58,15,6,4,11,20,98
479,NOP,40,87,0.460,10,29,0.345,12,21,0.571,8,37,45,23,11,5,6,16,102
480,CHO,46,84,0.548,10,24,0.417,18,19,0.947,10,36,46,25,7,3,13,13,120
480,ORL,42,86,0.488,9,34,0.265,8,10,0.800,9,24,33,25,7,7,13,15,101
481,POR,35,74,0.473,12,25,0.480,20,22,0.909,5,40,45,19,6,4,15,16,102
481,SAC,31,79,0.392,9,28,0.321,18,23,0.783,6,33,39,20,8,3,11,20,89
482,PHO,36,74,0.486,7,16,0.438,19,24,0.792,7,26,33,20,11,4,21,25,98
482,SAS,47,87,0.540,5,17,0.294,20,25,0.800,16,30,46,20,11,7,16,20,119
483,IND,35,79,0.443,11,28,0.393,24,29,0.828,5,29,34,24,10,4,13,29,105
483,WAS,38,78,0.487,8,22,0.364,27,37,0.730,15,39,54,21,8,1,18,27,111
484,CHO,36,93,0.387,5,26,0.192,14,18,0.778,11,43,54,18,9,8,8,11,91
484,MIA,33,82,0.402,10,28,0.357,6,13,0.462,4,42,46,26,6,10,16,19,82
485,BOS,43,85,0.506,12,37,0.324,20,21,0.952,6,23,29,26,15,4,11,23,118
485,CLE,43,83,0.518,14,38,0.368,24,33,0.727,13,33,46,29,7,3,18,16,124
486,DAL,38,77,0.494,14,31,0.452,11,14,0.786,10,32,42,24,8,2,15,17,101
486,LAL,32,68,0.471,7,19,0.368,18,25,0.720,7,27,34,15,8,1,15,18,89
487,MEM,43,82,0.524,13,22,0.591,15,20,0.750,11,28,39,24,8,9,12,27,114
487,OKC,25,74,0.338,4,22,0.182,26,38,0.684,14,25,39,9,5,7,18,18,80
488,PHO,37,83,0.446,9,21,0.429,16,23,0.696,12,35,47,20,10,4,20,28,99
488,TOR,30,75,0.400,7,27,0.259,24,29,0.828,9,34,43,10,12,5,18,24,91
489,PHI,35,87,0.402,6,24,0.250,7,8,0.875,13,28,41,16,6,1,15,16,83
489,UTA,35,73,0.479,15,26,0.577,15,28,0.536,9,34,43,21,9,6,14,11,100
490,ATL,39,88,0.443,8,26,0.308,19,25,0.760,12,32,44,29,10,2,15,21,105
490,DET,35,84,0.417,9,31,0.290,19,21,0.905,14,29,43,22,9,7,18,24,98
491,BOS,38,74,0.514,17,32,0.531,24,29,0.828,5,25,30,28,6,2,13,11,117
491,MIA,48,90,0.533,11,28,0.393,7,10,0.700,9,30,39,35,7,8,12,20,114
492,DEN,39,84,0.464,11,27,0.407,33,41,0.805,11,34,45,29,5,1,10,26,122
492,PHI,38,87,0.437,16,33,0.485,32,40,0.800,15,29,44,25,5,5,11,33,124
493,DAL,39,93,0.419,8,32,0.250,13,15,0.867,11,29,40,22,11,7,10,12,99
493,GSW,42,84,0.500,11,33,0.333,13,15,0.867,4,39,43,31,5,4,13,12,108
494,HOU,45,81,0.556,14,40,0.350,36,43,0.837,9,36,45,29,12,5,13,17,140
494,LAC,45,96,0.469,13,33,0.394,13,16,0.812,11,27,38,22,8,4,15,25,116
495,CHI,35,84,0.417,6,23,0.261,25,31,0.806,15,32,47,17,8,5,13,23,101
495,IND,39,81,0.481,7,19,0.368,26,30,0.867,8,34,42,26,7,6,11,22,111
496,MIL,40,74,0.541,8,18,0.444,11,17,0.647,7,22,29,22,4,4,14,19,99
496,MIN,43,77,0.558,13,25,0.520,17,21,0.810,8,26,34,30,8,5,11,17,116
497,NOP,38,85,0.447,12,29,0.414,16,17,0.941,2,40,42,22,4,5,13,12,104
497,NYK,35,93,0.376,7,23,0.304,15,16,0.938,10,40,50,18,7,6,14,18,92
498,POR,35,77,0.455,6,20,0.300,18,21,0.857,2,23,25,19,10,3,11,23,94
498,SAS,39,78,0.500,11,22,0.500,21,25,0.840,11,37,48,22,7,5,16,18,110
499,BRK,32,74,0.432,10,25,0.400,21,25,0.840,6,26,32,18,9,0,21,16,95
499,WAS,47,83,0.566,11,22,0.500,13,14,0.929,8,36,44,28,12,7,19,21,118
500,CHI,33,83,0.398,10,27,0.370,20,28,0.714,14,23,37,23,9,5,11,21,96
500,MIL,43,76,0.566,9,15,0.600,21,27,0.778,8,34,42,29,7,8,12,19,116
501,CHO,40,78,0.513,9,24,0.375,20,23,0.870,10,29,39,24,3,7,11,19,109
501,CLE,43,85,0.506,14,31,0.452,21,25,0.840,8,27,35,17,6,1,6,17,121
502,HOU,42,92,0.457,21,55,0.382,24,29,0.828,10,36,46,30,3,2,13,20,129
502,NYK,47,105,0.448,10,32,0.312,18,25,0.720,13,35,48,21,7,3,7,20,122
503,LAC,31,75,0.413,8,30,0.267,18,21,0.857,7,31,38,14,4,4,15,25,88
503,OKC,37,78,0.474,10,29,0.345,30,35,0.857,8,36,44,25,9,6,9,20,114
504,MEM,44,87,0.506,17,35,0.486,7,9,0.778,12,28,40,25,6,3,7,20,112
504,SAC,31,72,0.431,11,28,0.393,25,28,0.893,11,28,39,17,6,3,12,12,98
505,PHO,36,87,0.414,7,17,0.412,7,10,0.700,9,32,41,9,6,2,9,21,86
505,UTA,35,73,0.479,8,20,0.400,13,20,0.650,6,40,46,17,3,4,15,16,91
506,ATL,42,92,0.457,14,28,0.500,16,27,0.593,11,35,46,25,6,6,11,21,114
506,SAS,42,90,0.467,9,27,0.333,19,22,0.864,9,38,47,27,5,6,12,21,112
507,IND,43,86,0.500,9,22,0.409,22,24,0.917,8,38,46,28,5,5,11,16,117
507,ORL,42,97,0.433,10,38,0.263,10,11,0.909,10,32,42,25,6,7,10,22,104
508,LAL,37,92,0.402,15,32,0.469,25,31,0.806,16,27,43,19,8,3,7,21,114
508,TOR,42,75,0.560,10,17,0.588,29,32,0.906,5,35,40,18,5,9,16,25,123
509,DET,42,86,0.488,9,22,0.409,14,22,0.636,10,38,48,16,7,5,12,18,107
509,MIA,35,77,0.455,14,26,0.538,14,18,0.778,3,31,34,25,6,4,10,22,98
510,MIN,35,87,0.402,7,23,0.304,12,18,0.667,13,34,47,21,11,5,16,25,89
510,POR,36,73,0.493,6,22,0.273,17,28,0.607,4,37,41,13,10,8,14,19,95
511,BRK,33,78,0.423,6,27,0.222,17,23,0.739,8,36,44,13,5,5,15,20,89
511,UTA,39,93,0.419,7,24,0.292,16,20,0.800,12,34,46,11,9,5,9,19,101
512,CHI,42,90,0.467,7,23,0.304,27,29,0.931,15,30,45,23,10,9,10,17,118
512,CHO,41,83,0.494,9,19,0.474,20,22,0.909,7,27,34,24,7,3,14,19,111
513,CLE,34,90,0.378,6,31,0.194,16,22,0.727,11,45,56,16,9,4,11,13,90
513,NOP,32,88,0.364,11,26,0.423,7,10,0.700,8,37,45,26,6,6,13,18,82
514,DEN,48,101,0.475,9,35,0.257,14,18,0.778,16,32,48,33,10,2,14,21,119
514,GSW,50,95,0.526,11,25,0.440,16,21,0.762,12,31,43,33,7,2,13,14,127
515,HOU,37,86,0.430,12,39,0.308,15,21,0.714,7,34,41,25,9,9,13,12,101
515,WAS,38,87,0.437,6,26,0.231,9,12,0.750,7,38,45,23,9,2,17,21,91
516,LAC,37,80,0.462,7,16,0.438,28,38,0.737,12,39,51,17,1,11,19,21,109
516,PHO,39,102,0.382,2,15,0.133,18,22,0.818,19,29,48,22,11,4,12,29,98
517,MIL,38,79,0.481,7,19,0.368,15,24,0.625,7,32,39,21,4,4,10,17,98
517,OKC,36,78,0.462,9,27,0.333,13,19,0.684,8,32,40,20,7,5,10,20,94
518,NYK,39,83,0.470,8,21,0.381,17,24,0.708,16,30,46,18,7,5,18,17,103
518,ORL,45,91,0.495,15,31,0.484,10,14,0.714,13,26,39,35,10,4,12,20,115
519,BOS,41,74,0.554,17,31,0.548,16,17,0.941,4,28,32,31,5,6,13,22,115
519,UTA,38,82,0.463,11,26,0.423,17,21,0.810,8,27,35,27,7,3,10,17,104
520,DAL,37,78,0.474,17,32,0.531,22,24,0.917,2,40,42,20,4,3,12,21,113
520,WAS,41,92,0.446,11,30,0.367,12,14,0.857,5,33,38,27,6,7,9,19,105
521,DEN,41,82,0.500,18,38,0.474,13,13,1.000,4,28,32,29,6,4,14,18,113
521,SAC,46,88,0.523,11,29,0.379,17,18,0.944,5,28,33,26,7,2,8,13,120
522,DET,48,97,0.495,10,29,0.345,10,12,0.833,16,26,42,31,5,5,10,19,116
522,IND,43,74,0.581,9,16,0.562,26,30,0.867,6,28,34,26,7,7,11,8,121
523,LAL,42,82,0.512,17,33,0.515,15,28,0.536,9,34,43,34,5,2,9,23,116
523,MEM,30,77,0.390,10,31,0.323,32,35,0.914,5,34,39,18,6,1,10,16,102
524,MIN,33,82,0.402,7,24,0.292,18,20,0.900,9,38,47,20,7,6,17,24,91
524,PHI,33,85,0.388,7,32,0.219,20,25,0.800,12,36,48,19,10,7,16,21,93
525,MIA,36,91,0.396,6,23,0.261,12,16,0.750,15,28,43,18,8,4,12,23,90
525,PHO,36,77,0.468,9,23,0.391,18,22,0.818,13,36,49,21,7,7,18,23,99
526,SAS,43,78,0.551,13,24,0.542,11,15,0.733,6,37,43,32,7,15,15,18,110
526,TOR,31,83,0.373,4,18,0.222,16,22,0.727,14,29,43,8,8,4,12,17,82
527,CHO,37,80,0.462,9,24,0.375,40,49,0.816,10,33,43,25,8,10,11,21,123
527,OKC,42,96,0.438,9,30,0.300,19,23,0.826,14,37,51,22,6,3,14,31,112
528,CHI,41,85,0.482,13,30,0.433,11,15,0.733,12,31,43,23,8,3,12,18,106
528,CLE,34,83,0.410,8,25,0.320,18,24,0.750,16,28,44,13,6,2,15,16,94
529,GSW,44,87,0.506,13,36,0.361,24,29,0.828,8,31,39,31,14,9,15,20,125
529,POR,40,89,0.449,12,26,0.462,25,28,0.893,11,33,44,23,8,5,17,26,117
530,LAC,37,73,0.507,9,23,0.391,32,45,0.711,8,37,45,23,5,5,13,23,115
530,MEM,38,88,0.432,11,28,0.393,19,25,0.760,12,31,43,30,6,5,9,31,106
531,MIL,37,78,0.474,9,28,0.321,22,31,0.710,7,35,42,20,7,5,13,15,105
531,NYK,42,94,0.447,13,28,0.464,7,12,0.583,15,31,46,26,9,3,13,19,104
532,ATL,44,81,0.543,10,19,0.526,13,18,0.722,3,36,39,27,12,3,12,12,111
532,ORL,37,86,0.430,9,28,0.321,9,10,0.900,10,30,40,19,9,6,17,17,92
533,MIA,35,72,0.486,12,28,0.429,25,29,0.862,7,32,39,24,8,9,18,20,107
533,SAC,40,78,0.513,8,20,0.400,14,17,0.824,4,22,26,26,8,3,16,28,102
534,DAL,36,79,0.456,9,29,0.310,14,17,0.824,7,24,31,18,6,7,10,20,95
534,PHO,38,85,0.447,7,17,0.412,19,22,0.864,18,35,53,15,4,3,15,21,102
535,DEN,39,86,0.453,7,25,0.280,14,17,0.824,11,27,38,25,7,3,13,17,99
535,SAS,51,90,0.567,12,24,0.500,13,17,0.765,7,34,41,34,5,8,7,15,127
536,CHO,37,91,0.407,10,26,0.385,30,34,0.882,8,41,49,20,4,5,5,23,114
536,DET,39,97,0.402,10,28,0.357,27,32,0.844,16,40,56,24,2,6,7,23,115
537,HOU,41,86,0.477,15,39,0.385,21,30,0.700,9,34,43,27,6,3,9,20,118
537,OKC,41,91,0.451,12,30,0.400,22,27,0.815,16,38,54,15,6,9,9,21,116
538,BRK,41,90,0.456,17,38,0.447,10,13,0.769,8,37,45,22,5,8,13,17,109
538,IND,48,93,0.516,10,22,0.455,15,19,0.789,7,37,44,23,7,9,6,12,121
539,ATL,38,90,0.422,9,23,0.391,14,17,0.824,12,43,55,23,9,6,14,14,99
539,NOP,34,93,0.366,15,35,0.429,11,14,0.786,15,37,52,19,8,4,15,18,94
540,LAL,36,86,0.419,10,31,0.323,27,33,0.818,10,30,40,15,7,3,11,25,109
540,POR,43,81,0.531,12,33,0.364,20,30,0.667,8,39,47,29,6,5,13,21,118
541,TOR,36,91,0.396,8,21,0.381,21,28,0.750,21,24,45,14,10,6,4,19,101
541,UTA,34,73,0.466,7,20,0.350,18,21,0.857,12,34,46,16,2,4,18,22,93
542,BOS,35,87,0.402,19,40,0.475,21,25,0.840,12,30,42,28,6,11,17,22,110
542,PHI,37,79,0.468,9,28,0.321,23,26,0.885,4,37,41,30,9,11,15,23,106
543,BRK,41,91,0.451,9,30,0.300,17,19,0.895,10,42,52,21,6,1,19,34,108
543,CLE,38,88,0.432,9,33,0.273,31,43,0.721,5,41,46,19,14,3,12,16,116
544,GSW,41,83,0.494,8,30,0.267,29,39,0.744,7,37,44,23,7,5,16,21,119
544,MEM,50,103,0.485,13,33,0.394,15,19,0.789,14,33,47,29,13,0,12,28,128
545,LAL,48,96,0.500,10,28,0.357,21,29,0.724,18,44,62,22,6,2,11,22,127
545,MIA,38,92,0.413,8,32,0.250,16,27,0.593,11,30,41,17,5,7,10,23,100
546,MIL,39,78,0.500,12,22,0.545,21,28,0.750,6,29,35,24,9,11,14,19,111
546,NYK,41,83,0.494,13,23,0.565,21,27,0.778,11,29,40,29,5,6,14,21,116
547,HOU,39,86,0.453,15,49,0.306,7,12,0.583,12,33,45,26,12,1,15,15,100
547,ORL,38,91,0.418,8,23,0.348,9,13,0.692,19,30,49,18,8,2,15,14,93
548,LAC,39,84,0.464,13,31,0.419,15,21,0.714,8,37,45,28,6,5,8,13,106
548,SAC,36,87,0.414,9,30,0.300,17,22,0.773,12,38,50,23,4,3,6,18,98
549,MIN,42,88,0.477,7,18,0.389,14,17,0.824,12,26,38,22,6,2,10,15,105
549,WAS,46,79,0.582,12,22,0.545,8,9,0.889,5,28,33,31,3,7,13,18,112
550,BOS,40,93,0.430,18,36,0.500,19,21,0.905,15,32,47,26,6,5,10,22,117
550,NOP,40,85,0.471,10,31,0.323,18,23,0.783,9,33,42,22,7,7,11,20,108
551,CHI,38,97,0.392,11,28,0.393,36,39,0.923,17,43,60,25,5,2,14,27,123
551,TOR,37,85,0.435,8,31,0.258,36,43,0.837,6,35,41,20,11,5,10,22,118
552,ATL,30,74,0.405,11,22,0.500,26,32,0.812,6,41,47,19,8,1,10,15,97
552,DAL,32,82,0.390,9,36,0.250,9,10,0.900,6,35,41,18,7,3,14,25,82
553,IND,43,86,0.500,11,24,0.458,26,28,0.929,12,41,53,25,11,0,19,23,123
553,NYK,40,87,0.460,12,31,0.387,17,24,0.708,6,26,32,25,9,7,17,24,109
554,MIN,35,80,0.438,7,20,0.350,15,21,0.714,14,34,48,23,3,3,15,21,92
554,UTA,32,77,0.416,8,23,0.348,22,28,0.786,10,29,39,23,12,6,8,19,94
555,DEN,40,99,0.404,9,24,0.375,17,24,0.708,15,38,53,18,7,4,12,23,106
555,OKC,43,89,0.483,12,36,0.333,23,29,0.793,6,43,49,23,8,11,10,20,121
556,CHO,30,75,0.400,4,21,0.190,21,25,0.840,8,40,48,18,5,4,15,14,85
556,SAS,36,89,0.404,13,34,0.382,17,20,0.850,9,34,43,29,9,8,7,21,102
557,BRK,36,78,0.462,10,27,0.370,13,17,0.765,4,36,40,21,6,8,22,23,95
557,PHI,37,94,0.394,8,27,0.296,23,27,0.852,6,40,46,19,11,5,13,17,105
558,LAC,36,86,0.419,9,30,0.300,17,25,0.680,9,42,51,27,8,3,11,20,98
558,MIA,31,84,0.369,7,27,0.259,17,21,0.810,11,39,50,14,6,5,15,21,86
559,LAL,42,87,0.483,8,32,0.250,19,24,0.792,6,41,47,23,8,5,13,21,111
559,ORL,34,90,0.378,7,26,0.269,20,29,0.690,18,36,54,24,5,3,18,20,95
560,MEM,34,78,0.436,9,24,0.375,11,14,0.786,5,32,37,19,11,2,13,23,88
560,UTA,28,72,0.389,9,23,0.391,14,23,0.609,11,32,43,14,8,3,17,19,79
561,MIL,37,80,0.462,9,23,0.391,18,20,0.900,5,27,32,25,14,3,16,20,101
561,WAS,41,84,0.488,10,32,0.312,15,18,0.833,13,36,49,23,10,4,19,22,107
562,CLE,44,82,0.537,15,34,0.441,17,19,0.895,13,25,38,15,8,5,20,12,120
562,PHO,46,87,0.529,9,27,0.333,15,19,0.789,13,23,36,23,12,7,14,19,116
563,DET,54,105,0.514,8,25,0.320,9,12,0.750,6,35,41,19,14,3,9,16,125
563,POR,51,98,0.520,15,35,0.429,7,12,0.583,7,35,42,36,5,5,16,11,124
564,GSW,45,89,0.506,10,29,0.345,17,20,0.850,13,33,46,33,11,6,17,22,117
564,SAC,36,74,0.486,11,28,0.393,23,29,0.793,1,30,31,21,13,5,18,17,106
565,HOU,46,89,0.517,11,38,0.289,26,31,0.839,10,29,39,27,9,6,15,22,129
565,TOR,42,78,0.538,11,25,0.440,27,30,0.900,4,35,39,19,7,3,17,25,122
566,CHI,34,83,0.410,7,19,0.368,19,22,0.864,9,29,38,18,7,2,11,13,94
566,OKC,47,83,0.566,7,24,0.292,8,11,0.727,6,36,42,30,5,5,12,17,109
567,DAL,36,78,0.462,13,28,0.464,7,9,0.778,5,20,25,24,3,2,14,21,92
567,MIN,40,71,0.563,6,16,0.375,15,21,0.714,9,33,42,30,11,4,18,24,101
568,NOP,41,84,0.488,12,27,0.444,16,19,0.842,8,31,39,24,11,7,8,14,110
568,NYK,36,85,0.424,11,29,0.379,13,16,0.812,12,33,45,17,5,4,14,18,96
569,ATL,44,92,0.478,7,23,0.304,22,38,0.579,15,38,53,25,11,12,12,17,117
569,BRK,35,87,0.402,10,29,0.345,17,23,0.739,14,34,48,22,5,4,17,24,97
570,GSW,39,86,0.453,11,27,0.407,18,22,0.818,5,43,48,28,6,7,11,16,107
570,MIA,38,90,0.422,6,30,0.200,13,17,0.765,6,40,46,25,6,4,11,22,95
571,CHO,44,92,0.478,19,43,0.442,7,9,0.778,5,38,43,30,3,4,11,21,114
571,HOU,40,82,0.488,17,39,0.436,24,33,0.727,6,38,44,25,8,5,10,17,121
572,LAL,32,83,0.386,9,24,0.375,14,26,0.538,9,29,38,18,7,5,10,18,87
572,POR,43,85,0.506,7,21,0.333,15,20,0.750,9,41,50,25,6,9,11,21,108
573,DET,36,82,0.439,12,27,0.444,10,16,0.625,8,27,35,14,12,9,12,24,94
573,SAC,32,73,0.438,13,23,0.565,23,29,0.793,12,33,45,21,6,3,16,17,100
574,MIL,44,84,0.524,10,19,0.526,11,13,0.846,11,27,38,32,8,6,12,18,109
574,SAS,42,88,0.477,12,30,0.400,11,14,0.786,13,28,41,22,5,7,14,10,107
575,BOS,40,85,0.471,9,27,0.333,17,20,0.850,6,27,33,21,7,3,14,20,106
575,TOR,41,87,0.471,10,22,0.455,22,27,0.815,17,33,50,17,9,7,17,21,114
576,CLE,31,85,0.365,9,31,0.290,21,25,0.840,13,29,42,15,6,2,16,19,92
576,UTA,38,79,0.481,13,34,0.382,11,19,0.579,11,35,46,22,8,4,18,21,100
577,CHI,35,88,0.398,10,27,0.370,19,21,0.905,12,32,44,19,10,2,17,18,99
577,WAS,42,83,0.506,11,22,0.500,6,9,0.667,7,35,42,24,8,6,21,24,101
578,BOS,43,85,0.506,17,41,0.415,14,18,0.778,10,35,45,20,5,7,14,10,117
578,WAS,45,105,0.429,10,26,0.385,8,12,0.667,16,28,44,28,10,3,7,13,108
579,LAC,39,76,0.513,9,26,0.346,18,26,0.692,9,40,49,23,11,5,21,20,105
579,ORL,39,92,0.424,6,27,0.222,12,18,0.667,6,29,35,21,8,3,13,21,96
